Area  ,Item             ,Year ,hg/ha_yield ,average_rain_fall_mm_per_year ,pesticides_tonnes ,avg_temp ,kg_per_ha_yield
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   26.09 ,         1353.0
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.86 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   27.03 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   26.21 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   24.37 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   26.04 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.82 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.89 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   26.94 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   28.02 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.39 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.88 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.45 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   24.37 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   26.33 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.89 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.98 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.3  ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   26.65 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   25.09 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   26.89 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   26.89 ,         9717.4
India ,Sweet Potatoes   ,2012 ,      97174 ,                         1083 ,         52980.0  ,   26.09 ,         9717.4
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.86 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   27.03 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   26.21 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   24.37 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   26.04 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.82 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.89 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   26.94 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   28.02 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.39 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.88 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.45 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   24.37 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   26.33 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.89 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.98 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.3  ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   26.65 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   25.09 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   26.89 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   26.89 ,         3177.5
India ,Wheat            ,2012 ,      31775 ,                         1083 ,         52980.0  ,   26.09 ,         3177.5
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.69 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   27.61 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   27.1  ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   25.44 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.61 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.37 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.71 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   27.37 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   28.85 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   25.94 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.84 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.12 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   25.44 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   27.11 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.71 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.79 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   25.85 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   27.14 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   25.98 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   27.44 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   27.44 ,        34959.4
India ,Cassava          ,2013 ,     349594 ,                         1083 ,         45620.0  ,   26.99 ,        34959.4
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.69 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   27.61 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   27.1  ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   25.44 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.61 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.37 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.71 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   27.37 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   28.85 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   25.94 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.84 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.12 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   25.44 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   27.11 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.71 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.79 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   25.85 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   27.14 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   25.98 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   27.44 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   27.44 ,         2572.6
India ,Maize            ,2013 ,      25726 ,                         1083 ,         45620.0  ,   26.99 ,         2572.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   26.69 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   27.61 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   27.1  ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   25.44 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   26.61 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   26.37 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   26.71 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   27.37 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   28.85 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   25.94 ,        22760.6
India ,Potatoes         ,2013 ,     227606 ,                         1083 ,         45620.0  ,   26.84 ,        22760.6
