Unnamed: 0, Area , Item          , Year, hg/ha_yield, average_rain_fall_mm_per_year, pesticides_tonnes, avg_temp, kg_per_ha_yield
     13731, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    27.43,         18810.3
     13732, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    25.38,         18810.3
     13733, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    27.82,         18810.3
     13734, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    27.82,         18810.3
     13735, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.55,         18810.3
     13736, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.55,          3236.6
     13737, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    28.1 ,          3236.6
     13738, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.76,          3236.6
     13739, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    24.87,          3236.6
     13740, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    25.73,          3236.6
     13741, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.68,          3236.6
     13742, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.55,          3236.6
     13743, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    27.15,          3236.6
     13744, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    28.03,          3236.6
     13745, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.41,          3236.6
     13746, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.92,          3236.6
     13747, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    25.99,          3236.6
     13748, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    24.87,          3236.6
     13749, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    27.14,          3236.6
     13750, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.55,          3236.6
     13751, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.31,          3236.6
     13752, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    25.87,          3236.6
     13753, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    27.43,          3236.6
     13754, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    25.38,          3236.6
     13755, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    27.82,          3236.6
     13756, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    27.82,          3236.6
     13757, India, "Rice, paddy" , 2009,       32366,                        1083.0,          28707.01,    26.55,          3236.6
     13758, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    26.55,           962.1
     13759, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    28.1 ,           962.1
     13760, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    26.76,           962.1
     13761, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    24.87,           962.1
     13762, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    25.73,           962.1
     13763, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    26.68,           962.1
     13764, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    26.55,           962.1
     13765, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    27.15,           962.1
     13766, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    28.03,           962.1
     13767, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    26.41,           962.1
     13768, India, Sorghum       , 2009,        9621,                        1083.0,          28707.01,    26.92,           962.1
